idx,main_speaker,title,details,posted,url,num_views
cf04fe346436b46873fc844aa41ee9e5,Melissa Garren,The sea we've hardly seen,"An average teaspoon of ocean water contains five million bacteria and fifty million viruses -- and yet we are just starting to discover how these ""invisible engineers"" control our ocean's chemistry. At TEDxMonterey, Melissa Garren sheds light on marine microbes that provide half the oxygen we breathe, maintain underwater ecosystems, and demonstrate surprising hunting skills. (Apologies for the small audio glitches in this video.)",Posted May 2012,https://www.ted.com/talks/melissa_garren_the_sea_we_ve_hardly_seen,
cf4b2720bd99404e81d10a3f4d5820ea,Michael McDaniel,"Cheap, effective shelter for disaster relief","Michael McDaniel designed housing for disaster relief zones -- inexpensive, easy to transport, even beautiful – but found that no one was willing to build it. Persistent and obsessed, he decided to go it alone. At TEDxAustin, McDaniel show us his Exo Reaction Housing Solution, and asks us to prepare for the next natural disaster.",Posted May 2012,https://www.ted.com/talks/michael_mcdaniel_cheap_effective_shelter_for_disaster_relief,
2da3612720f887e8a3ba56ca6efdaf7e,JR,One year of turning the world inside out,"Street artist JR made a wish in 2011: Join me in a worldwide photo project to show the world its true face. One year after making his TED Prize wish, he shows how giant posters of human faces, pasted in public, are connecting communities, making change, and turning the world inside out.",Posted May 2012,https://www.ted.com/talks/jr_one_year_of_turning_the_world_inside_out,
60cab3e0bf0fd67b725f85c1bdc79fc7,Carl Schoonover,How to look inside the brain,"There have been remarkable advances in understanding the brain, but how do you actually study the neurons inside it? Using gorgeous imagery, neuroscientist and TED Fellow Carl Schoonover shows the tools that let us see inside our brains.",Posted May 2012,https://www.ted.com/talks/carl_schoonover_how_to_look_inside_the_brain,
a929353d9e0d460a5a1f72e7acde1deb,David Kelley,How to build your creative confidence,"Is your school or workplace divided between the ""creatives"" versus the practical people? Yet surely, David Kelley suggests, creativity is not the domain of only a chosen few. Telling stories from his legendary design career and his own life, he offers ways to build the confidence to create. (From The Design Studio session at TED2012, guest-curated by Chee Pearlman and David Rockwell.)",Posted May 2012,https://www.ted.com/talks/david_kelley_how_to_build_your_creative_confidence,
de8fee7343442bbd5661aceb96378154,Jean-Baptiste Michel,The mathematics of history,"What can mathematics say about history? According to TED Fellow Jean-Baptiste Michel, quite a lot. From changes to language to the deadliness of wars, he shows how digitized history is just starting to reveal deep underlying patterns.",Posted May 2012,https://www.ted.com/talks/jean_baptiste_michel_the_mathematics_of_history,
bbdef80bb105ad02d234aaa203e90bd4,Tali Sharot,The optimism bias,"Are we born to be optimistic, rather than realistic? Tali Sharot shares new research that suggests our brains are wired to look on the bright side -- and how that can be both dangerous and beneficial.",Posted May 2012,https://www.ted.com/talks/tali_sharot_the_optimism_bias,
fb18be102599b5635eb1d00f631f90d1,Bart Knols,3 new ways to kill mosquitoes,"We can use a mosquito's own instincts against her. In a rather unforgettable presentation, Bart Knols demos the imaginative solutions his team is developing to fight malaria -- including Limburger cheese and a deadly pill.",Posted May 2012,https://www.ted.com/talks/bart_knols_3_new_ways_to_kill_mosquitoes,
496a019b1e873d58a240d275a26aa6d4,José Bowen,Beethoven the businessman,"The revolution that made music more marketable, more personal and easier to pirate began ... at the dawn of the 19th century. José Bowen outlines how new printing technology and an improved piano gave rise to the first music industry.",Posted May 2012,https://www.ted.com/talks/jose_bowen_beethoven_the_businessman,
d2c1bc1c2cd10cdb3a21cb7f4eedab68,Renny Gleeson,"404, the story of a page not found","Oops! Nobody wants to see the 404: Page Not Found. But as Renny Gleeson shows us, while he runs through a slideshow of creative and funny 404 pages, every error is really a chance to build a better relationship.",Posted May 2012,https://www.ted.com/talks/renny_gleeson_404_the_story_of_a_page_not_found,
87d70c23a269ca982c89761b84ccefee,Joshua Foer,Feats of memory anyone can do,"There are people who can quickly memorize lists of thousands of numbers, the order of all the cards in a deck (or ten!), and much more. Science writer Joshua Foer describes the technique -- called the memory palace -- and shows off its most remarkable feature: anyone can learn how to use it, including him.",Posted May 2012,https://www.ted.com/talks/joshua_foer_feats_of_memory_anyone_can_do,
228d9e9fe7d669c9d88fa7408816a060,Karen Bass,"Unseen footage, untamed nature","At TED2012, filmmaker Karen Bass shares some of the astonishing nature footage she's shot for the BBC and National Geographic -- including brand-new, previously unseen footage of the tube-lipped nectar bat, who feeds in a rather unusual way ...",Posted May 2012,https://www.ted.com/talks/karen_bass_unseen_footage_untamed_nature,
c8ef7be7c61fbd9a9132a8dbaf6c62a7,JP Rangaswami,Information is food,"How do we consume data? At TED@SXSWi, technologist JP Rangaswami muses on our relationship to information, and offers a surprising and sharp insight: we treat it like food.",Posted May 2012,https://www.ted.com/talks/jp_rangaswami_information_is_food,
74ec0f39b12a627974cb144a95f97e28,Michael Tilson Thomas,Music and emotion through time,"In this epic overview, Michael Tilson Thomas traces the development of classical music through the development of written notation, the record, and the re-mix.",Posted May 2012,https://www.ted.com/talks/michael_tilson_thomas_music_and_emotion_through_time,
7ef438c77dd6fa3e505fabe0e8851dcd,Rick Guidotti,From stigma to supermodel,"Rick Guidotti is a fashion photographer with a passion project: finding and sharing the beauty of kids with albinism and other conditions that affect their physical appearance -- and the way society treats them. At TEDxPhoenix, he shares some of their stories and the empowering effects of a little glamour as he redefines their beauty in a flash.",Posted May 2012,https://www.ted.com/talks/rick_guidotti_from_stigma_to_supermodel,
c09f088ebe0f10b52e624f798d48594d,Tavi Gevinson,A teen just trying to figure it out,"Fifteen-year-old Tavi Gevinson had a hard time finding strong female, teenage role models -- so she built a space where they could find each other. At TEDxTeen, she illustrates how the conversations on sites like Rookie, her wildly popular web magazine for and by teen girls, are putting a new, unapologetically uncertain and richly complex face on modern feminism.",Posted May 2012,https://www.ted.com/talks/tavi_gevinson_a_teen_just_trying_to_figure_it_out,
18aa7a4bc08065d2e3866686a088e721,Rory Sutherland,Perspective is everything,"The circumstances of our lives may matter less than how we see them, says Rory Sutherland. At TEDxAthens, he makes a compelling case for how reframing is the key to happiness.",Posted May 2012,https://www.ted.com/talks/rory_sutherland_perspective_is_everything,
2d0950929cbdc6b8d74423aeb6fd7e64,Gary Kovacs,Tracking our online trackers,"As you surf the Web, information is being collected about you. Web tracking is not 100% evil -- personal data can make your browsing more efficient; cookies can help your favorite websites stay in business. But, says Gary Kovacs, it's your right to know what data is being collected about you. He unveils a Firefox add-on, Collusion, to do just that. (Update: Collusion is now called Lightbeam.)",Posted May 2012,https://www.ted.com/talks/gary_kovacs_tracking_our_online_trackers,
192ec6a90972fac7eb054dc89bab1d17,Reuben Margolin,Sculpting waves in wood and time,"Reuben Margolin is a kinetic sculptor, crafting beautiful pieces that move in the pattern of raindrops falling and waves combining. Take nine minutes and be mesmerized by his meditative art -- inspired in equal parts by math and nature.",Posted May 2012,https://www.ted.com/talks/reuben_margolin_sculpting_waves_in_wood_and_time,
0a9c46407c0146b83716cce73ce17dd5,Amory Lovins,A 40-year plan for energy,"In this intimate talk filmed at TED's offices, energy innovator Amory Lovins shows how to get the US off oil and coal by 2050, $5 trillion cheaper, with no Act of Congress, led by business for profit. The key is integrating all four energy-using sectors—and four kinds of innovation.",Posted May 2012,https://www.ted.com/talks/amory_lovins_a_40_year_plan_for_energy,
1db147a1fbc1c01f6ad3f8a229d6e516,April Gudenrath,Insults by Shakespeare,"""You're a fishmonger!"" By taking a closer look at Shakespeare's words-- specifically his insults-- we see why he is known as a master playwright whose works transcend time and appeal to audiences all over the world. [Directed Jeremiah Dickey, narrated by Juliet Blake].",Posted Apr 2012,https://www.ted.com/talks/april_gudenrath_insults_by_shakespeare,
c42efba671d9e2880f71238d7096c266,Liz Diller,A new museum wing ... in a giant bubble,"How do you make a great public space inside a not-so-great building? Liz Diller shares the story of imagining a welcoming, lighthearted -- even, dare we say it, sexy -- addition to the Hirshhorn Museum in Washington, DC. (From The Design Studio session at TED2012, guest-curated by Chee Pearlman and David Rockwell.)",Posted Apr 2012,https://www.ted.com/talks/liz_diller_a_new_museum_wing_in_a_giant_bubble,
3180d1f8424a212206e8935bd83250dc,Brenda Romero,Gaming for understanding,"It's never easy to get across the magnitude of complex tragedies -- so when Brenda Romero's daughter came home from school asking about slavery, she did what she does for a living -- she designed a game. She describes the surprising effectiveness of this game, and others, in helping the player really understand the story.",Posted Apr 2012,https://www.ted.com/talks/brenda_romero_gaming_for_understanding,
97e7886cfff3ba6d9266af9491793b20,Joe Smith,How to use a paper towel,"You use paper towels to dry your hands every day, but chances are, you're doing it wrong. In this enlightening and funny short talk, Joe Smith reveals the trick to perfect paper towel technique.",Posted Apr 2012,https://www.ted.com/talks/joe_smith_how_to_use_a_paper_towel,
69e96ec73780fefdaad1b1caadfa8ed3,Nancy Lublin,Texting that saves lives,"When Nancy Lublin started texting teenagers to help with her social advocacy organization, what she found was shocking -- they started texting back about their own problems, from bullying to depression to abuse. So she's setting up a text-only crisis line, and the results might be even more important than she expected.",Posted Apr 2012,https://www.ted.com/talks/nancy_lublin_texting_that_saves_lives,
7a88b542222c55b94af1fd17951e89ef,Eduardo Paes,The 4 commandments of cities,"Eduardo Paes is the mayor of Rio de Janeiro, a sprawling, complicated, beautiful city of 6.5 million. He shares four big ideas about leading Rio -- and all cities -- into the future, including bold (and do-able) infrastructure upgrades and how to make a city ""smarter.""",Posted Apr 2012,https://www.ted.com/talks/eduardo_paes_the_4_commandments_of_cities,
c36f7207f23d5a64d337eb8bf0ff9d85,Jon Bergmann,Just how small is an atom?,"Just how small are atoms? Really, really, really small. This fast-paced animation from TED-Ed uses metaphors (imagine a blueberry the size of a football stadium!) to give a visceral sense of just how small atoms are. Lesson by Jon Bergmann, animation by Cognitive Media.",Posted Apr 2012,https://www.ted.com/talks/jon_bergmann_just_how_small_is_an_atom,
fedf1281de01ec9633c8eff1e63483d8,Aaron Reedy,Sex determination: More complicated than you thought,"From something as small and complex as a chromosome to something as seemingly simple as the weather, sex determination systems vary significantly across the animal kingdom. Biologist and teacher Aaron Reedy shows us the amazing differences between species when it comes to determination of gender. [Directed by Buzzco Associates, Inc., narrated by Aaron Reedy].",Posted Apr 2012,https://www.ted.com/talks/aaron_reedy_sex_determination_more_complicated_than_you_thought,
38d813f4c4ff812547fe10c955023cd6,Adrián Paenza,How folding paper can get you to the moon,"Can folding a piece of paper 45 times get you to the moon? By seeing what happens when folding just one piece of paper we see the unbelievable potential of exponential growth. This lesson will leave you wanting to grab a piece of paper to see how many times you can fold it! [Lesson by Adrian Paenza, directed by TED-Ed, narrated by Adrian Paenza]. ",Posted Apr 2012,https://www.ted.com/talks/adrian_paenza_how_folding_paper_can_get_you_to_the_moon,
cada4a2765b76be1df4d0a58e86b3a9f,Michael Norton,How to buy happiness,"At TEDxCambridge, Michael Norton shares fascinating research on how money can indeed buy happiness -- when you don't spend it on yourself. Listen for surprising data on the many ways pro-social spending can benefit you, your work, and (of course) other people.",Posted Apr 2012,https://www.ted.com/talks/michael_norton_how_to_buy_happiness,
7f6b555391e26e22c3444719eb951e00,Brian Greene,Is our universe the only universe?,"Is there more than one universe? In this visually rich, action-packed talk, Brian Greene shows how the unanswered questions of physics (starting with a big one: What caused the Big Bang?) have led to the theory that our own universe is just one of many in the ""multiverse.""",Posted Apr 2012,https://www.ted.com/talks/brian_greene_is_our_universe_the_only_universe,
92c4fc7cad5dd16b5ceb31df82aa5a76,Christina Warinner,Tracking ancient diseases using ... plaque,"Imagine what we could learn about diseases by studying the history of human disease, from ancient hominids to the present. But how? TED Fellow Christina Warinner is an achaeological geneticist, and she's found a spectacular new tool -- the microbial DNA in fossilized dental plaque.",Posted Apr 2012,https://www.ted.com/talks/christina_warinner_tracking_ancient_diseases_using_plaque,
6ce81d19ff14d477493378e82158ac31,Laura Carstensen,Older people are happier,"In the 20th century we added an unprecedented number of years to our lifespans, but is the quality of life as good? Surprisingly, yes! Psychologist Laura Carstensen shows research that demonstrates that as people get older they become happier, more content, and have a more positive outlook on the world.",Posted Apr 2012,https://www.ted.com/talks/laura_carstensen_older_people_are_happier,
72f1f3112586e657233d844b6c3ff899,Taryn Simon,The stories behind the bloodlines,"Taryn Simon captures the essence of vast, generation-spanning stories by photographing the descendants of people at the center of the narrative. In this riveting talk she shows a stream of these stories from all over the world, investigating the nature of genealogy and the way our lives are shaped by the interplay of many different forces.",Posted Apr 2012,https://www.ted.com/talks/taryn_simon_the_stories_behind_the_bloodlines,
843a29d1e047b0e1a2c9f3792112f4df,Drew Curtis,How I beat a patent troll,"Drew Curtis, the founder of fark.com, tells the story of how he fought a lawsuit from a company that had a patent, ""...for the creation and distribution of news releases via email."" Along the way he shares some nutty statistics about the growing legal problem of frivolous patents.",Posted Apr 2012,https://www.ted.com/talks/drew_curtis_how_i_beat_a_patent_troll,
65accf854409de5c20d23acc7709d4d1,Atul Gawande,How do we heal medicine?,"Our medical systems are broken. Doctors are capable of extraordinary (and expensive) treatments, but they are losing their core focus: actually treating people. Doctor and writer Atul Gawande suggests we take a step back and look at new ways to do medicine -- with fewer cowboys and more pit crews.",Posted Apr 2012,https://www.ted.com/talks/atul_gawande_how_do_we_heal_medicine,
827e60e4f85d9c815c5278bc24a4ca5a,Abigail Washburn,Building US-China relations ... by banjo,Abigail Washburn wanted to be a lawyer improving US-China relations -- until she picked up a banjo. The TED Fellow tells a moving story of the connections she's formed touring across the US and China while playing that banjo and singing in Chinese.,Posted Apr 2012,https://www.ted.com/talks/abigail_washburn_building_us_china_relations_by_banjo,
f72173849823a1bda25d0fd81f52d972,Tal Golesworthy,How I repaired my own heart,"Tal Golesworthy is a boiler engineer -- he knows piping and plumbing. When he needed surgery to repair a life-threatening problem with his aorta, he mixed his engineering skills with his doctors' medical knowledge to design a better repair job.",Posted Apr 2012,https://www.ted.com/talks/tal_golesworthy_how_i_repaired_my_own_heart,
cb55275cc3ea376f3b57c53733c01caa,Melinda Gates,Let's put birth control back on the agenda,"Contraception. The topic has become controversial in recent years. But should it be? Melinda Gates believes that many of the world's social change issues depend on ensuring that women are able to control their rate of having kids. In this significant talk at TEDxChange, she makes the case for the world to re-examine an issue she intends to lend her voice to for the next decade.",Posted Apr 2012,https://www.ted.com/talks/melinda_gates_let_s_put_birth_control_back_on_the_agenda,
7d4a6288bb5ee36e535b126b4d6b72f8,Frans de Waal,Moral behavior in animals,"What happens when two monkeys are paid unequally? Fairness, reciprocity, empathy, cooperation -- caring about the well-being of others seems like a very human trait. But Frans de Waal shares some surprising videos of behavioral tests, on primates and other mammals, that show how many of these moral traits all of us share.",Posted Apr 2012,https://www.ted.com/talks/frans_de_waal_moral_behavior_in_animals,
2719d8728a250ef6731ca84eb2d8bde0,Frank Warren,Half a million secrets,"""Secrets can take many forms -- they can be shocking, or silly, or soulful."" Frank Warren, the founder of PostSecret.com, shares some of the half-million secrets that strangers have mailed him on postcards.",Posted Apr 2012,https://www.ted.com/talks/frank_warren_half_a_million_secrets,
4dac82ae34055d9777a73a4f3eee7eb1,Jonathan Foley,The other inconvenient truth,"A skyrocketing demand for food means that agriculture has become the largest driver of climate change, biodiversity loss and environmental destruction. Jonathan Foley shows why we desperately need to begin ""terraculture"" -- farming for the whole planet.",Posted Apr 2012,https://www.ted.com/talks/jonathan_foley_the_other_inconvenient_truth,
477e9a3ca0142cb3356023c6d2915b12,Carvens Lissaint,"""Put the financial aid in the bag""","At TEDYouth 2011, performance artist Carvens Lissaint shows how to use language, metaphor and imagery to express a powerful idea -- as in this spoken-word performance, a stirring plea to make college education more accessible.",Posted Apr 2012,https://www.ted.com/talks/carvens_lissaint_put_the_financial_aid_in_the_bag,
798cdbe57cc9c1715fe92e86f1817313,Lucy McRae,How can technology transform the human body?,"TED Fellow Lucy McRae is a body architect -- she imagines ways to merge biology and technology in our own bodies. In this visually stunning talk, she shows her work, from clothes that recreate the body's insides for a music video with pop-star Robyn, to a pill that, when swallowed, lets you sweat perfume.",Posted Apr 2012,https://www.ted.com/talks/lucy_mcrae_how_can_technology_transform_the_human_body,
cceb40c0c79668951a3235b2d8d76de7,Jack Choi,On the virtual dissection table,"Onstage at TED2012, Jack Choi demonstrates a powerful tool for training medical students: a stretcher-sized multi-touch screen of the human body that lets you explore, dissect and understand the body's parts and systems.",Posted Apr 2012,https://www.ted.com/talks/jack_choi_on_the_virtual_dissection_table,
31e1d04a539d4ad8b9500ab49f0a2a1d,Chip Kidd,"Designing books is no laughing matter. OK, it is.","Chip Kidd doesn't judge books by their cover, he creates covers that embody the book -- and he does it with a wicked sense of humor. In this deeply felt (and deeply hilarious) talk, he shares the art and the philosophy behind his cover designs. (This talk is from The Design Studio session at TED2012, guest-curated by Chee Pearlman and David Rockwell.)",Posted Apr 2012,https://www.ted.com/talks/chip_kidd_designing_books_is_no_laughing_matter_ok_it_is,
a0469162f7f15fe9e133b7a0c08f11c8,Sherry Turkle,"Connected, but alone?","As we expect more from technology, do we expect less from each other? Sherry Turkle studies how our devices and online personas are redefining human connection and communication -- and asks us to think deeply about the new kinds of connection we want to have.",Posted Apr 2012,https://www.ted.com/talks/sherry_turkle_connected_but_alone,
4276a3cf5157f3a312d0801c4fbf5438,Tierney Thys and Plankton Chronicles Project,The secret life of plankton,"New videography techniques have opened up the oceans' microscopic ecosystem, revealing it to be both mesmerizingly beautiful and astoundingly complex. Marine biologist Tierney Thys teamed with Christian Sardet (CNRS/Tara Oceans), Noé Sardet and Sharif Mirshak to use footage from the Plankton Chronicles project to create a film designed to ignite wonder and curiosity about this hidden world that underpins our own food chain.",Posted Apr 2012,https://www.ted.com/talks/tierney_thys_and_plankton_chronicles_project_the_secret_life_of_plankton,
2e332b2ac9e71f132aee9bf7592298f3,Rick Falkvinge,I am a pirate,"The Pirate Party fights for transparency, anonymity and sensible copyright laws. At TEDxOslo, Rick Falkvinge explains how he became the leader of Europe's tech-driven political party, which so far has won 17 seats across national parliaments in Europe.",Posted Apr 2012,https://www.ted.com/talks/rick_falkvinge_i_am_a_pirate,
85ab5fb68bd95cc9ed86c6c4df32f6e9,Daniel Schnitzer,Inventing is the easy part. Marketing takes work,"Solar-powered LED lightbulbs could transform the lives of rural Haitians, but as Daniel Schnitzer found, they don't simply sell themselves. At TEDxPittsburgh, he shows how smart health and energy products for the developing world are useless unless the market works too.",Posted Mar 2012,https://www.ted.com/talks/daniel_schnitzer_inventing_is_the_easy_part_marketing_takes_work,
776a1122422b5521a7c59de1fdc2ac02,Marco Tempest,A magical tale (with augmented reality),"Marco Tempest spins a beautiful story of what magic is, how it entertains us and how it highlights our humanity -- all while working extraordinary illusions with his hands and an augmented reality machine.",Posted Mar 2012,https://www.ted.com/talks/marco_tempest_a_magical_tale_with_augmented_reality,
d8eaa1ba7c2826570d33e6588b5e8fcf,Ayah Bdeir,"Building blocks that blink, beep and teach","Imagine a set of electronics as easy to play with as Legos. TED Fellow Ayah Bdeir introduces littleBits, a set of simple, interchangeable blocks that make programming as simple and important a part of creativity as snapping blocks together.",Posted Mar 2012,https://www.ted.com/talks/ayah_bdeir_building_blocks_that_blink_beep_and_teach,
1dd2c382bdc01b4b6d4fa7c167213526,Leymah Gbowee,"Unlock the intelligence, passion, greatness of girls","Nobel Peace Prize winner Leymah Gbowee has two powerful stories to tell -- of her own life's transformation, and of the untapped potential of girls around the world. Can we transform the world by unlocking the greatness of girls?",Posted Mar 2012,https://www.ted.com/talks/leymah_gbowee_unlock_the_intelligence_passion_greatness_of_girls,
94c6862fbd03621a07f6642b42608a8e,Regina Dugan,From mach-20 glider to hummingbird drone,"""What would you attempt to do if you knew you could not fail?"" asks Regina Dugan, then director of DARPA, the Defense Advanced Research Projects Agency. In this breathtaking talk she describes some of the extraordinary projects -- a robotic hummingbird, a prosthetic arm controlled by thought, and, well, the internet -- that her agency has created by not worrying that they might fail. (Followed by a Q&amp;A with TED's Chris Anderson)",Posted Mar 2012,https://www.ted.com/talks/regina_dugan_from_mach_20_glider_to_hummingbird_drone,
5ac60104a40c07b291167d50095bc456,Donald Sadoway,The missing link to renewable energy,"What's the key to using alternative energy, like solar and wind? Storage -- so we can have power on tap even when the sun's not out and the wind's not blowing. In this accessible, inspiring talk, Donald Sadoway takes to the blackboard to show us the future of large-scale batteries that store renewable energy. As he says: ""We need to think about the problem differently. We need to think big. We need to think cheap.""",Posted Mar 2012,https://www.ted.com/talks/donald_sadoway_the_missing_link_to_renewable_energy,
30a4049f3313253404d2769d969660e6,Chris Anderson,How many universes are there?,"The fact that no one knows the answer to this question is what makes it exciting. The story of physics has been one of an ever-expanding understanding of the sheer scale of reality, to the point where physicists are now postulating that there may be far more universes than just our own. Chris Anderson explores the thrilling implications of this idea. [Directed by Andrew Park, narrated by Chris Anderson].",Posted Mar 2012,https://www.ted.com/talks/chris_anderson_how_many_universes_are_there,
7f348741611a82921ccdd6a388f37ba5,Chris Anderson,Why can't we see evidence of alien life?,"Stand by for an animated exploration of the famous Fermi Paradox. Given the vast number of planets in the universe, many much older than Earth, why haven't we yet seen obvious signs of alien life? The potential answers to this question are numerous and intriguing, alarming and hopeful. [Directed by Andrew Park, narrated by Chris Anderson].",Posted Mar 2012,https://www.ted.com/talks/chris_anderson_why_can_t_we_see_evidence_of_alien_life,
70d5579b19bf260aa1350abea697fd5a,Peter Saul,Let's talk about dying,"We can't control if we'll die, but we can ""occupy death,"" in the words of Peter Saul, an emergency doctor. He asks us to think about the end of our lives -- and to question the modern model of slow, intubated death in hospital. Two big questions can help you start this tough conversation.",Posted Mar 2012,https://www.ted.com/talks/peter_saul_let_s_talk_about_dying,
c661c1b9bd2d61a222e1b0b114b8b049,Jer Thorp,Make data more human,"Jer Thorp creates beautiful data visualizations to put abstract data into a human context. At TEDxVancouver, he shares his moving projects, from graphing an entire year's news cycle, to mapping the way people share articles across the internet.",Posted Mar 2012,https://www.ted.com/talks/jer_thorp_make_data_more_human,
c9dad0577fbbe4f371cbe888f430ff3f,Billy Collins,"Everyday moments, caught in time","Combining dry wit with artistic depth, Billy Collins shares a project in which several of his poems were turned into delightful animated films in a collaboration with Sundance Channel. Five of them are included in this wonderfully entertaining and moving talk -- and don't miss the hilarious final poem!",Posted Mar 2012,https://www.ted.com/talks/billy_collins_everyday_moments_caught_in_time,
76ef7a0deb792491a005e8b06b7424f8,Taylor Wilson,"Yup, I built a nuclear fusion reactor","Taylor Wilson believes nuclear fusion is a solution to our future energy needs, and that kids can change the world. And he knows something about both of those: When he was 14, he built a working fusion reactor in his parents' garage. Now 17, he takes the TED stage at short notice to tell (the short version of) his story.",Posted Mar 2012,https://www.ted.com/talks/taylor_wilson_yup_i_built_a_nuclear_fusion_reactor,
f11b1090242162f3474b529f70c6d2a2,Noel Bairey Merz,The single biggest health threat women face,"Surprising, but true: More women now die of heart disease than men, yet cardiovascular research has long focused on men. Pioneering doctor C. Noel Bairey Merz shares what we know and don't know about women's heart health -- including the remarkably different symptoms women present during a heart attack (and why they're often missed).",Posted Mar 2012,https://www.ted.com/talks/noel_bairey_merz_the_single_biggest_health_threat_women_face,
b10c68537aca23ed67f68db2c3f9f3b4,T. Boone Pickens,Let's transform energy — with natural gas,"The US consumes 25% of the world's oil -- but as energy tycoon T. Boone Pickens points out onstage, the country has no energy policy to prepare for the inevitable. Is alternative energy our bridge to an oil-free future? After losing $150 million investing in wind energy, Pickens suggests it isn't, not yet. What might get us there? Natural gas. After the talk, watch for a lively Q&amp;A with TED Curator Chris Anderson.",Posted Mar 2012,https://www.ted.com/talks/t_boone_pickens_let_s_transform_energy_with_natural_gas,
cb6094cb8470a9f89927c2acd7f864f0,Mark Raymond,Victims of the city,"Architecture can bring people together, or divide them -- witness the skyscraper, costly, inefficient, and only serving small portions of the community. At TEDxPortofSpain, Mark Raymond encourages city governments to let go of their old notions of success and consider the balance of environment, economy, and society to design cities for social change.",Posted Mar 2012,https://www.ted.com/talks/mark_raymond_victims_of_the_city,
153ac8e2e548f75fb365c329169ce8ee,Scott Summit,Beautiful artificial limbs,"Prosthetics can't replicate the look and feel of lost limbs but they can carry a lot of personality. Designer Scott Summit shows 3D-printed, individually designed prosthetic legs that are unabashedly artificial and completely personal -- from macho to fabulous.",Posted Mar 2012,https://www.ted.com/talks/scott_summit_beautiful_artificial_limbs,
f9ba47d5c7d1bdf99125c98ac71f4da4,Brené Brown,Listening to shame,"Shame is an unspoken epidemic, the secret behind many forms of broken behavior. Brené Brown, whose earlier talk on vulnerability became a viral hit, explores what can happen when people confront their shame head-on. Her own humor, humanity and vulnerability shine through every word.",Posted Mar 2012,https://www.ted.com/talks/brene_brown_listening_to_shame,
d70e959cd4512ca5a0cba7d7e0f1226f,Rob Reid,The $8 billion iPod,"Comic author Rob Reid unveils Copyright Math (TM), a remarkable new field of study based on actual numbers from entertainment industry lawyers and lobbyists.",Posted Mar 2012,https://www.ted.com/talks/rob_reid_the_8_billion_ipod,
aa183284c41a1dacfee7702b22dc7b82,Jonathan Haidt,"Religion, evolution, and the ecstasy of self-transcendence","Psychologist Jonathan Haidt asks a simple, but difficult question: why do we search for self-transcendence? Why do we attempt to lose ourselves? In a tour through the science of evolution by group selection, he proposes a provocative answer.",Posted Mar 2012,https://www.ted.com/talks/jonathan_haidt_religion_evolution_and_the_ecstasy_of_self_transcendence,
6f988d7084bb1aebbb13c92b94e249e4,Adam Savage,How simple ideas lead to scientific discoveries,"Adam Savage walks through two spectacular examples of profound scientific discoveries that came from simple, creative methods anyone could have followed -- Eratosthenes' calculation of the Earth's circumference around 200 BC and Hippolyte Fizeau's measurement of the speed of light in 1849.",Posted Mar 2012,https://www.ted.com/talks/adam_savage_how_simple_ideas_lead_to_scientific_discoveries,
21ca3198ce3ea285a902c2acbbc480d5,David Gallo,Deep ocean mysteries and wonders,"In the deepest, darkest parts of the oceans are ecosystems with more diversity than a tropical rainforest. Taking us on a voyage into the ocean -- from the deepest trenches to the remains of Titanic -- marine biologist David Gallo explores the wonder and beauty of marine life.",Posted Mar 2012,https://www.ted.com/talks/david_gallo_deep_ocean_mysteries_and_wonders,
c4fd7fe88b94eb178d74187fec820eec,Chris Anderson (TED),Questions no one knows the answers to,TED curator Chris Anderson shares his obsession with questions that no one (yet) knows the answers to. A short intro leads into two questions: Why can't we see evidence of alien life? And how many universes are there?,Posted Mar 2012,https://www.ted.com/talks/chris_anderson_ted_questions_no_one_knows_the_answers_to,
eea566c6c1c49f4ab368c65ca176127b,Greg Gage,The cockroach beatbox,"By dissecting a cockroach ... yes, live on stage ... TED Fellow and neuroscientist Greg Gage shows how brains receive and deliver electric impulses -- and how legs can respond. This talk comes from the TED-Ed project.",Posted Mar 2012,https://www.ted.com/talks/greg_gage_the_cockroach_beatbox,
16ead78f57137247bc7dbbe16c39bc65,Larry Smith,Why you will fail to have a great career,"In this funny and blunt talk, Larry Smith pulls no punches when he calls out the absurd excuses people invent when they fail to pursue their passions.",Posted Mar 2012,https://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career,
bf16447323a537c9f77cc473db287865,Kelli Anderson,Design to challenge reality,Kelli Anderson shatters our expectations about reality by injecting humor and surprise into everyday objects. She shares her disruptive and clever designs.,Posted Mar 2012,https://www.ted.com/talks/kelli_anderson_design_to_challenge_reality,
2a5b94901687a8f61e7ea862789ce83e,Improv Everywhere,A TED speaker's worst nightmare,Colin Robertson had 3 minutes on the TED stage to tell the world about his solar-powered crowdsourced health care solution. And then...,Posted Mar 2012,https://www.ted.com/talks/improv_everywhere_a_ted_speaker_s_worst_nightmare,
353211d3e6b61af89e487196300a7cc6,Jennifer Pahlka,Coding a better government,"Can government be run like the Internet, permissionless and open? Coder and activist Jennifer Pahlka believes it can -- and that apps, built quickly and cheaply, are a powerful new way to connect citizens to their governments -- and their neighbors.",Posted Mar 2012,https://www.ted.com/talks/jennifer_pahlka_coding_a_better_government,
